STATE,SEASON,EVENT_TYPE,min,max,mean,std,EVENT_COUNT,WEEKLY_PROB,z_score,severity,raw_score,severity_min,severity_max
CONNECTICUT,Spring,Blizzard,0.0,0.0,0.0,0.0,3,0.007662797608851357,-0.1645844900527907,0.0,0.6015325595217703,0.0,0.0
CONNECTICUT,Spring,Coastal Flood,0.0,2.0,0.13333333333333333,0.5163977794943222,15,0.03773128563674277,-0.09965744748441133,0.027375201288244767,3.0875462571273484,0.0,0.13339889997669258
CONNECTICUT,Spring,Cold/Wind Chill,0.0,0.0,0.0,,1,0.0025608180609902886,-0.1645844900527907,0.0,0.20051216361219806,,
CONNECTICUT,Spring,Drought,0.0,0.0,0.0,0.0,26,0.06449301496838222,-0.1645844900527907,0.0,5.212898602993676,0.0,0.0
CONNECTICUT,Spring,Excessive Heat,0.0,0.0,0.0,0.0,5,0.012738680131672453,-0.1645844900527907,0.0,1.0025477360263344,0.0,0.0
CONNECTICUT,Spring,Flash Flood,0.0,0.0,0.0,0.0,46,0.11125837206025024,-0.1645844900527907,0.0,9.222251674412052,0.0,0.0
CONNECTICUT,Spring,Flood,0.0,3.0,0.07476635514018691,0.40517721674663787,107,0.23994081547512336,-0.12817680263126954,0.01535058016163258,21.49284797617914,0.0,0.09853913915550751
CONNECTICUT,Spring,Frost/Freeze,0.0,0.0,0.0,0.0,25,0.06209120117679412,-0.1645844900527907,0.0,5.012418240235359,0.0,0.0
CONNECTICUT,Spring,Funnel Cloud,0.0,0.0,0.0,0.0,2,0.005115078332839085,-0.1645844900527907,0.0,0.40102301566656784,0.0,0.0
CONNECTICUT,Spring,Hail,0.0,1.0,0.007462686567164179,0.08638684255813601,134,0.2907801696451531,-0.16095051378963512,0.0015321941019539982,26.86263364586933,0.0,0.01926862312959062
CONNECTICUT,Spring,Heat,0.0,0.0,0.0,0.0,5,0.012738680131672453,-0.1645844900527907,0.0,1.0025477360263344,0.0,0.0
CONNECTICUT,Spring,Heavy Rain,0.0,0.0,0.0,0.0,34,0.08348742138845366,-0.1645844900527907,0.0,6.816697484277691,0.0,0.0
CONNECTICUT,Spring,Heavy Snow,0.0,0.0,0.0,0.0,122,0.26861882566726125,-0.1645844900527907,0.0,24.453723765133454,0.0,0.0
CONNECTICUT,Spring,High Wind,0.0,4.0,0.2054794520547945,0.7445898220121868,73,0.170705124771649,-0.06452569157412386,0.042187810204486795,14.757428696187208,0.0,0.1950625321152015
CONNECTICUT,Spring,Ice Storm,0.0,0.0,0.0,0.0,2,0.005115078332839085,-0.1645844900527907,0.0,0.40102301566656784,0.0,0.0
CONNECTICUT,Spring,Lightning,0.0,4.0,0.46153846153846156,1.0288155998338762,26,0.06449301496838222,0.06016296499159945,0.09476031215161651,5.489821679916753,0.0,0.30599056815615633
CONNECTICUT,Spring,Strong Wind,0.0,3.0,0.1,0.5149926128638622,70,0.16430133504007383,-0.11588920812650616,0.020531400966183576,14.092860267008016,0.0,0.12626659925948863
CONNECTICUT,Spring,Thunderstorm Wind,0.0,3.0,0.0297029702970297,0.24905565528257773,303,0.5401813364633843,-0.15012054492617152,0.006098435930549577,60.725858049470894,0.0,0.057233051145571576
CONNECTICUT,Spring,Tornado,0.0,0.0,0.0,0.0,10,0.025315086291847866,-0.1645844900527907,0.0,2.0050630172583697,0.0,0.0
CONNECTICUT,Spring,Winter Storm,0.0,0.0,0.0,0.0,81,0.18754301497899717,-0.1645844900527907,0.0,16.2375086029958,0.0,0.0
CONNECTICUT,Spring,Winter Weather,0.0,0.0,0.0,0.0,89,0.2040390309566792,-0.1645844900527907,0.0,17.840807806191336,0.0,0.0
CONNECTICUT,Summer,Coastal Flood,0.0,0.0,0.0,0.0,3,0.007662797608851357,-0.1645844900527907,0.0,0.6015325595217703,0.0,0.0
CONNECTICUT,Summer,Drought,0.0,0.0,0.0,0.0,14,0.035260763976989073,-0.1645844900527907,0.0,2.807052152795398,0.0,0.0
CONNECTICUT,Summer,Excessive Heat,0.0,0.0,0.0,0.0,43,0.10439553631746712,-0.1645844900527907,0.0,8.620879107263493,0.0,0.0
CONNECTICUT,Summer,Flash Flood,0.0,4.0,0.01729106628242075,0.2397991307908569,347,0.5892389374001095,-0.15616455657850517,0.0035500981497723766,69.52822242724947,0.0,0.05278421920586619
CONNECTICUT,Summer,Flood,0.0,2.0,0.03076923076923077,0.2480694691784169,65,0.15351827510938587,-0.14960132638316467,0.006317354143441101,13.049165193483416,0.0,0.05724949153514506
CONNECTICUT,Summer,Frost/Freeze,0.0,0.0,0.0,,1,0.0025608180609902886,-0.1645844900527907,0.0,0.20051216361219806,,
CONNECTICUT,Summer,Funnel Cloud,0.0,0.0,0.0,0.0,17,0.04265336548795118,-0.1645844900527907,0.0,3.4085306730975904,0.0,0.0
CONNECTICUT,Summer,Hail,0.0,0.0,0.0,0.0,410,0.6505106015630413,-0.1645844900527907,0.0,82.13010212031261,0.0,0.0
CONNECTICUT,Summer,Heat,0.0,2.0,0.01694915254237288,0.18411492357966466,118,0.2610788799977145,-0.1563310524381662,0.0034798984688446735,23.662385267524968,0.0,0.0412812716675681
CONNECTICUT,Summer,Heavy Rain,0.0,4.0,0.13793103448275862,0.7427813527082073,29,0.07166161565634621,-0.09741858394757066,0.028319173746460105,5.897090943820925,0.0,0.18082259157302444
CONNECTICUT,Summer,High Wind,0.0,0.0,0.0,0.0,2,0.005115078332839085,-0.1645844900527907,0.0,0.40102301566656784,0.0,0.0
CONNECTICUT,Summer,Lightning,0.0,11.0,0.4253731343283582,1.2285872176826764,134,0.2907801696451531,0.042552156947076335,0.0873350638113779,27.113379914526046,0.0,0.33958123169308685
CONNECTICUT,Summer,Storm Surge/Tide,0.0,0.0,0.0,0.0,4,0.010203992639327142,-0.1645844900527907,0.0,0.8020407985278655,0.0,0.0
CONNECTICUT,Summer,Strong Wind,0.0,0.0,0.0,0.0,5,0.012738680131672453,-0.1645844900527907,0.0,1.0025477360263344,0.0,0.0
CONNECTICUT,Summer,Thunderstorm Wind,0.0,25.0,0.04230006609385327,0.7030229491585932,1513,0.9793385819356359,-0.14398635361338416,0.008684796178689683,302.8212477560434,0.0,0.15302525675472936
CONNECTICUT,Summer,Tornado,0.0,3.0,0.08888888888888889,0.4681793664739179,45,0.10897662330444369,-0.12129979500720443,0.01825013419216318,9.075128657994222,0.0,0.11437391716386129
